# clustering total_clust clust_num n_obj t_scr c_scr rms avg_dist max_dist min_dist stdev cen_1 cen_2 cen_3 avg_col_1 avg_col_2 avg_col_3
kmeans 3 1 12570 0.388553864458 0.381885782868 1.6870 0.9731  5.6976 0.0017 1.6447 -1.75168210024 0.8634858393 2.01438854415 -1.7517 0.8635 2.0144
kmeans 3 2 4145 0.388553864458 0.217319959509 1.4846 1.2963  5.9784 0.0050 1.1585 -0.448026537998 1.39944487334 1.83372858866 -0.4480 1.3994 1.8337
kmeans 3 3 12205 0.388553864458 0.453574947751 0.9194 0.9301  3.7735 0.0010 0.9147 -0.965380745596 -0.298932077018 0.984890372798 -0.9654 -0.2989 0.9849
kmeans 4 1 7910 0.353943292894 0.421010193169 0.8028 0.8152  3.2471 0.0010 0.7856 -0.788654614412 -0.505667509482 0.799332490518 -0.7887 -0.5057 0.7993
kmeans 4 2 3707 0.353943292894 0.215895533771 1.4156 1.2207  5.2951 0.0050 1.0790 -0.365338278932 1.35500863232 1.75920016186 -0.3653 1.3550 1.7592
kmeans 4 3 5718 0.353943292894 0.291131201373 2.0028 1.0053  5.5808 0.0017 1.9075 -1.92138947184 1.3403286114 2.41317681007 -1.9214 1.3403 2.4132
kmeans 4 4 11585 0.353943292894 0.383326409097 1.3061 0.7203  2.4855 0.0014 1.2964 -1.47424376349 0.372815192059 1.57959741044 -1.4742 0.3728 1.5796
kmeans 5 1 2382 0.324012712772 0.206481747856 2.3207 1.1817  5.6682 0.0062 2.1572 -2.0357334173 1.81734424853 2.78489714526 -2.0357 1.8173 2.7849
kmeans 5 2 8696 0.324012712772 0.351849178 1.5836 0.6878  2.6300 0.0017 1.5443 -1.68478771849 0.795031048758 1.94151966421 -1.6848 0.7950 1.9415
kmeans 5 3 8603 0.324012712772 0.327487207188 1.1128 0.6639  2.6564 0.0014 1.1122 -1.29432384052 0.0731633151226 1.32970138324 -1.2943 0.0732 1.3297
kmeans 5 4 3541 0.324012712772 0.209739400812 1.3825 1.1971  5.0928 0.0050 1.0437 -0.330228184129 1.33123580909 1.71901722677 -0.3302 1.3312 1.7190
kmeans 5 5 5698 0.324012712772 0.396431733303 0.7459 0.7421  2.9349 0.0010 0.7166 -0.676333625834 -0.628217620218 0.684225166725 -0.6763 -0.6282 0.6842
kmeans 6 1 5365 0.329385330132 0.428266659954 0.7540 0.6858  2.8781 0.0010 0.7161 -0.704403541473 -0.678522087605 0.674639328984 -0.7044 -0.6785 0.6746
kmeans 6 2 1704 0.329385330132 0.20076334248 1.7640 1.2599  4.6000 0.0097 1.2318 -0.275637323944 1.92815023474 2.13555692488 -0.2756 1.9282 2.1356
kmeans 6 3 8437 0.329385330132 0.33866229044 1.5923 0.6806  2.3397 0.0017 1.5491 -1.6767986251 0.820891667654 1.9605526846 -1.6768 0.8209 1.9606
kmeans 6 4 7448 0.329385330132 0.360056847625 1.1475 0.6033  2.0421 0.0014 1.1473 -1.40731511815 0.0165656552095 1.32335902256 -1.4073 0.0166 1.3234
kmeans 6 5 2146 0.329385330132 0.244511797375 2.3360 1.0783  5.5151 0.0062 2.1993 -2.17632758621 1.7504888164 2.78845945946 -2.1763 1.7505 2.7885
kmeans 6 6 3820 0.329385330132 0.215275633103 1.0189 0.8522  2.8493 0.0030 0.8870 -0.552393455497 0.668890052356 1.38801884817 -0.5524 0.6689 1.3880
kmeans 7 1 6938 0.301692318309 0.31684332589 1.3917 0.5731  2.0982 0.0022 1.3809 -1.61407840876 0.461968867109 1.67187114442 -1.6141 0.4620 1.6719
kmeans 7 2 1476 0.301692318309 0.208394262782 1.7914 1.2481  4.3720 0.0097 1.2231 -0.222986449864 1.99790853659 2.15162737127 -0.2230 1.9979 2.1516
kmeans 7 3 1099 0.301692318309 0.239101249968 2.5928 1.1837  5.2957 0.0071 2.4100 -2.31297634213 2.10288080073 3.07852866242 -2.3130 2.1029 3.0785
kmeans 7 4 6061 0.301692318309 0.336201119329 1.0118 0.5670  2.3603 0.0014 1.0091 -1.22333063851 -0.164070780399 1.16391833031 -1.2233 -0.1641 1.1639
kmeans 7 5 5443 0.301692318309 0.275754161651 1.7781 0.7024  2.7486 0.0017 1.7016 -1.76226933676 1.10487359912 2.2043986772 -1.7623 1.1049 2.2044
kmeans 7 6 4237 0.301692318309 0.398027691585 0.7274 0.6494  2.6402 0.0010 0.6792 -0.629264101959 -0.752122492329 0.599762567855 -0.6293 -0.7521 0.5998
kmeans 7 7 3666 0.301692318309 0.199463292288 1.0457 0.8751  2.9137 0.0030 0.8931 -0.522583196945 0.738810692853 1.41556573923 -0.5226 0.7388 1.4156
kmeans 8 1 5639 0.310213916973 0.323508258531 1.4048 0.5309  2.0189 0.0030 1.4010 -1.7123881894 0.387558787019 1.63411863806 -1.7124 0.3876 1.6341
kmeans 8 2 4008 0.310213916973 0.424965979457 0.7370 0.6114  2.7314 0.0010 0.6794 -0.653501996008 -0.790518712575 0.586777694611 -0.6535 -0.7905 0.5868
kmeans 8 3 1400 0.310213916973 0.2071646286 1.7709 1.2373  4.3720 0.0097 1.1838 -0.156452857143 2.00145 2.10617714286 -0.1565 2.0014 2.1062
kmeans 8 4 1019 0.310213916973 0.20707059334 2.6148 1.2176  4.8243 0.0071 2.4047 -2.2352983317 2.19679587831 3.11905397448 -2.2353 2.1968 3.1191
kmeans 8 5 4247 0.310213916973 0.31350922736 1.8564 0.6454  2.5193 0.0017 1.7969 -1.95435295503 1.10853331764 2.24435036496 -1.9544 1.1085 2.2444
kmeans 8 6 4330 0.310213916973 0.272888629622 1.3802 0.6136  2.4555 0.0022 1.2638 -1.09297990762 0.881443879908 1.87563810624 -1.0930 0.8814 1.8756
kmeans 8 7 6029 0.310213916973 0.322444265676 1.0001 0.5620  2.2263 0.0014 0.9981 -1.19636407364 -0.156100845911 1.16425576381 -1.1964 -0.1561 1.1643
kmeans 8 8 2248 0.310213916973 0.216070469776 0.8566 0.8606  2.6536 0.0030 0.7030 -0.284862544484 0.607286032028 1.14596307829 -0.2849 0.6073 1.1460
meanshift 1 1 28920 -99.0 -99.0 1.3819 1.5436  8.9452 0.0010 1.3578 -1.41863056128 0.41675560674 1.6011279549 -1.2330 0.4497 1.5540
meanshift 13 1 23533 0.0646239207783 0.00264249967725 1.3536 1.2163  4.6709 0.0010 1.3335 -1.48665647217 0.437555063716 1.62892541918 -1.3497 0.4584 1.5883
meanshift 13 2 342 0.0646239207783 0.151706421479 2.1874 1.1177  2.7094 0.0155 1.4650 -0.0445454545455 3.61831818182 2.75354545455 -0.3208 2.7130 2.4810
meanshift 13 3 525 0.0646239207783 0.182490240097 2.6727 1.0940  3.0287 0.0153 2.3850 -1.48077272727 3.64945454545 3.74513636364 -2.0632 2.4653 3.2171
meanshift 13 4 8 0.0646239207783 0.316175317924 3.2158 0.5756  1.1075 0.1909 1.5363 0.873 4.465 3.27471428571 0.8011 4.4575 3.2167
meanshift 13 5 91 0.0646239207783 0.4022319483 3.3031 1.0219  3.1212 0.0356 3.1460 -4.2375 3.6245 4.6775 -3.3298 2.5461 3.8027
meanshift 13 6 1 0.0646239207783 0.0 N/A N/A N/A N/A 1.9706 0.28 5.04 3.354 0.2800 5.0400 3.3540
meanshift 13 7 1798 0.0646239207783 0.500402210941 0.7028 0.5356  2.2806 0.0014 0.6211 0.63 -1.597 -0.385 -0.4409 -0.9595 0.4135
meanshift 13 8 4 0.0646239207783 0.115147253854 3.0222 0.7615  1.2492 0.2841 1.9101 -0.435 3.579 4.686 -0.2953 3.3000 4.0213
meanshift 13 9 1071 0.0646239207783 0.340684272062 1.0430 0.6113  2.5514 0.0032 0.9585 -2.2 -1.021 1.725 -1.3152 -0.7536 0.8354
meanshift 13 10 1 0.0646239207783 0.0 N/A N/A N/A N/A 2.6088 -0.736 4.863 4.731 -0.7360 4.8630 4.7310
meanshift 13 11 930 0.0646239207783 0.20929032929 1.4168 1.1080  3.4556 0.0088 0.8543 1.3 1.831 1.63 0.1531 1.5852 1.6524
meanshift 13 12 612 0.0646239207783 0.261276525628 1.6276 0.9557  3.6668 0.0136 1.2792 -0.482 0.306 2.988 -0.5603 1.2247 2.3550
meanshift 13 13 4 0.0646239207783 0.0791255943767 3.1538 0.7003  0.9493 0.2882 2.0105 -0.715 4.342 4.061 -0.3870 3.9477 3.7287
meanshift 11 1 23579 0.0671244144651 0.00450640214582 1.3618 1.2244  4.5884 0.0010 1.3408 -1.48860431909 0.446263511919 1.6350043663 -1.3537 0.4702 1.5974
meanshift 11 2 527 0.0671244144651 0.0578190601634 2.2689 1.2803  3.3258 0.0155 1.6759 -0.0767931034483 3.54468965517 2.76727586207 -0.6978 2.6485 2.6376
meanshift 11 3 10 0.0671244144651 0.676564258171 3.2178 0.6778  1.2038 0.1749 1.6014 0.801125 4.4575 3.21675 0.6938 4.4945 3.1848
meanshift 11 4 265 0.0671244144651 0.432950145723 3.0456 0.9621  3.2736 0.0292 2.8691 -4.108 3.2655 4.63625 -2.9324 2.4348 3.5627
meanshift 11 5 1130 0.0671244144651 0.341628552255 1.0395 0.6093  2.5514 0.0032 0.9565 -2.2 -1.021 1.725 -1.3099 -0.7481 0.8370
meanshift 11 6 12 0.0671244144651 0.0126676543488 2.9576 1.1841  2.2803 0.1268 2.3490 -0.435 3.579 4.686 -1.3870 2.8657 3.9125
meanshift 11 7 916 0.0671244144651 0.253775999045 1.4115 1.1054  3.4556 0.0088 0.8489 1.3 1.831 1.63 0.1589 1.5762 1.6479
meanshift 11 8 617 0.0671244144651 0.242376743973 1.6531 0.9976  4.0947 0.0136 1.3104 -0.482 0.306 2.988 -0.5945 1.2385 2.3793
meanshift 11 9 48 0.0671244144651 0.25541438469 3.1573 0.9045  2.3487 0.0394 2.5395 -0.715 4.342 4.061 -1.6666 3.5406 3.7539
meanshift 11 10 1815 0.0671244144651 0.497276089095 0.7025 0.5366  2.2806 0.0014 0.6215 0.63 -1.597 -0.385 -0.4417 -0.9572 0.4159
meanshift 11 11 1 0.0671244144651 0.0 N/A N/A N/A N/A 2.6088 -0.736 4.863 4.731 -0.7360 4.8630 4.7310
meanshift 8 1 24429 0.0931412175013 0.0450336331515 1.3726 1.2877  5.5788 0.0010 1.3486 -1.47688954345 0.43143141174 1.62207563644 -1.3334 0.5029 1.5972
meanshift 8 2 169 0.0931412175013 0.438546755275 2.2946 1.0844  3.1158 0.0177 1.3237 0.739777777778 4.43388888889 3.166 0.1902 3.0744 2.3582
meanshift 8 3 1785 0.0931412175013 0.502304106397 0.7038 0.5409  2.4471 0.0014 0.6227 0.63 -1.597 -0.385 -0.4371 -0.9600 0.4132
meanshift 8 4 1031 0.0931412175013 0.345907367447 1.0483 0.6172  2.5514 0.0032 0.9631 -2.2 -1.021 1.725 -1.3246 -0.7545 0.8366
meanshift 8 5 2 0.0931412175013 0.0143348435507 4.0031 2.4059  2.4059 2.4059 3.1615 -0.736 4.863 4.731 -1.9060 4.5870 4.6855
meanshift 8 6 1157 0.0931412175013 0.224628734497 1.6887 1.2341  4.3445 0.0136 1.2181 -0.482 0.306 2.988 -0.2704 1.4411 2.3382
meanshift 8 7 241 0.0931412175013 0.011412466491 2.9772 1.4217  4.4438 0.0252 2.5544 -0.715 4.342 4.061 -1.9564 3.0796 3.4648
meanshift 8 8 106 0.0931412175013 0.0328786656261 2.7970 1.4004  4.7909 0.0616 2.3815 -0.435 3.579 4.686 -1.7202 2.5768 3.5437
meanshift 5 1 28269 0.455740354176 0.460653327345 1.3405 1.4613  7.1736 0.0010 1.3214 -1.4753185656 0.435706384593 1.62576700503 -1.2402 0.3956 1.5200
meanshift 5 2 286 0.455740354176 0.491535162078 2.1791 1.1927  3.7829 0.0177 1.2232 0.658636363636 4.318 3.17018181818 0.2588 2.6982 2.4532
meanshift 5 3 2 0.455740354176 0.00662023817137 4.0031 2.4059  2.4059 2.4059 3.1615 -0.736 4.863 4.731 -1.9060 4.5870 4.6855
meanshift 5 4 234 0.455740354176 0.0664971690943 2.9930 1.3986  4.3327 0.0252 2.5766 -0.715 4.342 4.061 -1.9987 3.0818 3.4858
meanshift 5 5 129 0.455740354176 0.0127868036326 2.7086 1.4229  5.0819 0.0615 2.2782 -0.435 3.579 4.686 -1.5621 2.4909 3.4660
meanshift 4 1 28313 0.482771615317 0.486944905214 1.3416 1.4652  7.1736 0.0010 1.3223 -1.46167834891 0.426360505365 1.61688378332 -1.2384 0.3985 1.5211
meanshift 4 2 234 0.482771615317 0.49685102659 2.2561 1.2353  3.6218 0.0177 1.2806 0.6938 4.4945 3.1848 0.2461 2.8612 2.4651
meanshift 4 3 357 0.482771615317 0.14817174106 2.8204 1.4929  5.1878 0.0252 2.3881 -0.435 3.579 4.686 -1.7094 2.7745 3.4367
meanshift 4 4 16 0.482771615317 0.357722617418 3.8257 1.4693  3.7535 0.1591 3.2967 -0.736 4.863 4.731 -2.6176 4.0245 4.4159
