# clustering total_clust clust_num n_obj t_scr c_scr rms avg_dist max_dist min_dist stdev cen_1 cen_2 avg_col_1 avg_col_2
kmeans 3 1 18711 0.423354475805 0.421203506449 0.7208 0.4764  4.8872 0.0000 0.5965 -0.936166319277 0.126974613864  -0.9362 0.1270
kmeans 3 2 5726 0.423354475805 0.327633284985 0.7351 0.7777  4.6768 0.0000 0.6232 -0.0422221446036 0.821921760391  -0.0422 0.8219
kmeans 3 3 16880 0.423354475805 0.458209115986 1.3246 0.4934  4.7581 0.0000 0.9832 -1.82550977488 0.0502574052133  -1.8255 0.0503
kmeans 4 1 11183 0.375867883437 0.354743396339 0.5275 0.4697  2.8092 0.0000 0.4896 -0.607335598677 0.214738978807  -0.6073 0.2147
kmeans 4 2 10439 0.375867883437 0.396982451681 1.4518 0.4514  4.7581 0.0000 1.0657 -2.01587834084 0.044188523805  -2.0159 0.0442
kmeans 4 3 16156 0.375867883437 0.385380298408 0.9532 0.3831  4.9185 0.0000 0.7303 -1.30868767022 0.0834602624412  -1.3087 0.0835
kmeans 4 4 3539 0.375867883437 0.336912694135 0.8636 0.7549  4.6768 0.0010 0.6372 0.114656400113 1.05097400396  0.1147 1.0510
kmeans 5 1 6875 0.342639494809 0.352452768505 1.5478 0.4384  4.7581 0.0000 1.1344 -2.155208 0.0493310545455  -2.1552 0.0493
kmeans 5 2 6722 0.342639494809 0.287498627597 0.4659 0.5011  2.5816 0.0000 0.4658 -0.365907468015 0.370230586135  -0.3659 0.3702
kmeans 5 3 13216 0.342639494809 0.361486087304 1.1010 0.3473  4.9185 0.0000 0.8202 -1.5294312954 0.0603001664649  -1.5294 0.0603
kmeans 5 4 12121 0.342639494809 0.343020032516 0.7162 0.3736  3.6486 0.0000 0.5777 -0.9593257157 0.112744658032  -0.9593 0.1127
kmeans 5 5 2383 0.342639494809 0.363412297492 0.9750 0.7054  4.6768 0.0010 0.6452 0.228560218212 1.23338019303  0.2286 1.2334
kmeans 6 1 2407 0.358385586843 0.380301095235 0.9550 0.6799  3.0172 0.0010 0.6194 0.24472746157 1.20903656003  0.2447 1.2090
kmeans 6 2 5535 0.358385586843 0.354495437292 0.3629 0.4148  1.6480 0.0000 0.3605 -0.312792411924 0.229628184282  -0.3128 0.2296
kmeans 6 3 10597 0.358385586843 0.397160189111 0.7231 0.3094  3.7113 0.0000 0.5403 -0.990776351798 0.0295784656035  -0.9908 0.0296
kmeans 6 4 12727 0.358385586843 0.357997963499 1.1229 0.3334  3.6571 0.0000 0.8315 -1.56398287106 0.0545634477882  -1.5640 0.0546
kmeans 6 5 3744 0.358385586843 0.266445914106 0.8086 0.4433  3.2643 0.0000 0.8007 -0.872014423077 0.645702457265  -0.8720 0.6457
kmeans 6 6 6307 0.358385586843 0.343646773754 1.5662 0.4366  4.7581 0.0000 1.1481 -2.18199476772 0.0513661011574  -2.1820 0.0514
kmeans 7 1 9524 0.338459070646 0.336527212222 1.2758 0.3219  4.2332 0.0000 0.9211 -1.78409880302 0.0185193196136  -1.7841 0.0185
kmeans 7 2 2057 0.338459070646 0.385188972646 0.9960 0.6586  3.0172 0.0010 0.6125 0.302401069519 1.26834273213  0.3024 1.2683
kmeans 7 3 8091 0.338459070646 0.385963410961 0.6001 0.2973  3.6952 0.0000 0.4545 -0.812390804598 0.0286761834137  -0.8124 0.0287
kmeans 7 4 4092 0.338459070646 0.338283796384 0.3458 0.4111  1.5456 0.0000 0.3424 -0.200269061584 0.29783455523  -0.2003 0.2978
kmeans 7 5 10804 0.338459070646 0.327308766569 0.9480 0.3032  1.9971 0.0000 0.7259 -1.31491993706 0.0954296556831  -1.3149 0.0954
kmeans 7 6 3371 0.338459070646 0.277413656792 0.7827 0.4455  3.2542 0.0000 0.7819 -0.775203500445 0.70198605755  -0.7752 0.7020
kmeans 7 7 3378 0.338459070646 0.298461199528 1.6956 0.4476  2.9527 0.0000 1.2563 -2.36562995856 0.0879091178212  -2.3656 0.0879
kmeans 8 1 4492 0.342771778149 0.251154940135 0.9797 0.3366  1.6684 0.0000 0.8715 -1.2971262244 0.40190048976  -1.2971 0.4019
kmeans 8 2 8303 0.342771778149 0.374628125532 0.6002 0.2947  2.4116 0.0000 0.4642 -0.813916415753 0.0529703721546  -0.8139 0.0530
kmeans 8 3 1847 0.342771778149 0.371733221191 1.0141 0.6464  2.9030 0.0010 0.5914 0.362002707093 1.2854970222  0.3620 1.2855
kmeans 8 4 3784 0.342771778149 0.33700805571 0.3199 0.3923  1.5449 0.0000 0.3188 -0.197647727273 0.251783562368  -0.1976 0.2518
kmeans 8 5 2782 0.342771778149 0.307760158168 0.7302 0.4327  3.2299 0.0000 0.7213 -0.563547807333 0.791075844716  -0.5635 0.7911
kmeans 8 6 8762 0.342771778149 0.354464408695 1.3102 0.3022  3.8590 0.0000 0.9460 -1.83649897284 0.0236772426387  -1.8365 0.0237
kmeans 8 7 2757 0.342771778149 0.291999854844 1.7374 0.4497  2.9198 0.0000 1.2860 -2.42544577439 0.0889709829525  -2.4254 0.0890
