# clustering total_clust clust_num n_obj t_scr c_scr rms avg_dist max_dist min_dist stdev cen_1 cen_2 cen_3 avg_col_1 avg_col_2 avg_col_3
kmeans 3 1 1399 0.468960758909 0.375210639965 1.0328 1.4601  8.2974 0.0094 0.7858 0.753320943531 0.328726233024 0.92881915654 0.7533 0.3287 0.9288
kmeans 3 2 5181 0.468960758909 0.409161166317 0.8839 0.7395  3.0848 0.0014 0.6205 0.0885865662999 -1.09347153059 -0.883527697356 0.0886 -1.0935 -0.8835
kmeans 3 3 7518 0.468960758909 0.527617064524 1.5726 0.6239  6.0090 0.0010 0.8050 -0.293675046555 -1.81828438414 -1.94084849694 -0.2937 -1.8183 -1.9408
kmeans 4 1 5375 0.42183090397 0.466982855068 1.6741 0.5485  5.7408 0.0010 0.8263 -0.350965767442 -1.92266734884 -2.09423032558 -0.3510 -1.9227 -2.0942
kmeans 4 2 746 0.42183090397 0.3616712135 1.3331 1.4375  7.3983 0.0141 0.7800 0.999908847185 0.812632707775 1.43058847185 0.9999 0.8126 1.4306
kmeans 4 3 5624 0.42183090397 0.414616849867 1.1142 0.5482  2.2830 0.0014 0.6525 -0.0514388335704 -1.37077702703 -1.28714100284 -0.0514 -1.3708 -1.2871
kmeans 4 4 2353 0.42183090397 0.355005248302 0.5690 0.8454  3.1874 0.0017 0.5454 0.312288567786 -0.611086697833 -0.187542711432 0.3123 -0.6111 -0.1875
kmeans 5 1 3262 0.387067972652 0.360641750208 0.8062 0.5978  2.6141 0.0014 0.5709 0.125420294298 -1.03424800736 -0.798875536481 0.1254 -1.0342 -0.7989
kmeans 5 2 3708 0.387067972652 0.430943575596 1.7666 0.4976  5.4509 0.0010 0.8488 -0.403369201726 -2.01616073355 -2.22834439051 -0.4034 -2.0162 -2.2283
kmeans 5 3 5301 0.387067972652 0.38921859912 1.2924 0.4643  2.2115 0.0014 0.6948 -0.152663837012 -1.55733635163 -1.55906810036 -0.1527 -1.5573 -1.5591
kmeans 5 4 1444 0.387067972652 0.332138794886 0.5714 0.9447  3.1468 0.0061 0.5265 0.494423130194 -0.189166204986 0.360806786704 0.4944 -0.1892 0.3608
kmeans 5 5 383 0.387067972652 0.364689026682 1.7068 1.4547  6.8337 0.0160 0.7993 1.27130548303 1.31328198433 1.93945169713 1.2713 1.3133 1.9395
kmeans 6 1 2822 0.370867537541 0.415570646789 1.8263 0.4686  5.2493 0.0010 0.8651 -0.435338058115 -2.07502941176 -2.31479553508 -0.4353 -2.0750 -2.3148
kmeans 6 2 3592 0.370867537541 0.361657495622 0.9784 0.4901  2.1770 0.0014 0.6049 0.0226659242762 -1.23459771715 -1.09489643653 0.0227 -1.2346 -1.0949
kmeans 6 3 4780 0.370867537541 0.370575739879 1.3947 0.4250  2.5066 0.0022 0.7226 -0.20789790795 -1.66117782427 -1.70967259414 -0.2079 -1.6612 -1.7097
kmeans 6 4 881 0.370867537541 0.369012858846 0.7899 0.9461  3.0897 0.0094 0.5038 0.712677639047 0.26327922815 0.84933030647 0.7127 0.2633 0.8493
kmeans 6 5 188 0.370867537541 0.40703876852 2.1541 1.4520  5.7466 0.0262 0.8378 1.53970212766 1.85028191489 2.56353723404 1.5397 1.8503 2.5635
kmeans 6 6 1835 0.370867537541 0.318093079563 0.5533 0.7098  3.1375 0.0017 0.5117 0.288033242507 -0.667146594005 -0.251873024523 0.2880 -0.6671 -0.2519
kmeans 7 1 2020 0.334661719942 0.391106671071 1.8928 0.4401  5.0295 0.0010 0.8821 -0.474669306931 -2.14288910891 -2.40663217822 -0.4747 -2.1429 -2.4066
kmeans 7 2 748 0.334661719942 0.354642860946 0.8568 0.9301  3.1255 0.0094 0.4976 0.756764705882 0.365935828877 0.96967513369 0.7568 0.3659 0.9697
kmeans 7 3 3563 0.334661719942 0.311748376064 1.1766 0.4191  2.0129 0.0014 0.6533 -0.0949388156048 -1.44613443727 -1.39464833006 -0.0949 -1.4461 -1.3946
kmeans 7 4 2447 0.334661719942 0.312345278388 0.8156 0.5095  2.4954 0.0014 0.5591 0.111788720883 -1.06131589702 -0.832051491622 0.1118 -1.0613 -0.8321
