# clustering total_clust clust_num n_obj t_scr c_scr rms avg_dist max_dist min_dist stdev cen_1 cen_2 avg_col_1 avg_col_2
meanshift 2 1 14088 0.690932709706 0.690996447779 0.4827 0.7760  6.2127 0.0000 0.4825 -0.112235709189 -0.038664869579  -0.0480 0.0759
meanshift 2 2 7 0.690932709706 0.562655285361 1.8089 1.0842  1.9815 0.2536 1.5134 -3.682 0.118  -2.4014 0.4200
kmeans 3 1 3141 0.447753773083 0.329104812876 0.5770 0.5995  3.8200 0.0010 0.3803 0.507018742058 0.358979669632  0.5080 0.3597
kmeans 3 2 1243 0.447753773083 0.270536936274 0.9970 0.8378  4.5446 0.0010 0.8323 -0.109675241158 1.20754903537  -0.1101 1.2077
kmeans 3 3 9711 0.447753773083 0.508814107978 0.3248 0.4575  4.4583 0.0000 0.2627 -0.221879624858 -0.160781407812  -0.2216 -0.1605
meanshift 11 1 13398 0.28269406776 0.278066470132 0.3878 0.6608  3.0285 0.0000 0.3867 -0.177379570517 -0.119915496228  -0.0642 0.0063
meanshift 11 2 286 0.28269406776 0.261432984091 1.4360 0.6896  2.5251 0.0028 1.1496 -0.328578947368 2.67628070175  -0.2129 1.9339
meanshift 11 3 84 0.28269406776 0.466667398246 0.9184 0.5154  1.8098 0.0041 0.9147 -1.63733333333 0.696666666667  -0.7783 0.9427
meanshift 11 4 185 0.28269406776 0.341420140911 1.2628 0.6242  2.3779 0.0085 0.5393 0.6788 2.6992  0.7378 1.5459
meanshift 11 5 83 0.28269406776 0.540261367678 1.6986 0.6889  2.1705 0.0060 0.6398 3.2652 1.7274  2.0670 1.0799
meanshift 11 6 4 0.28269406776 0.651121901752 2.4364 0.4945  0.7215 0.2946 1.2496 0.8625 3.32075  0.8625 3.3207
meanshift 11 7 4 0.28269406776 0.36679049319 1.3301 0.7782  1.3485 0.4758 0.8754 -2.02233333333 -0.247333333333  -1.7970 -0.2060
meanshift 11 8 1 0.28269406776 1.0 N/A N/A N/A N/A 1.9000 -3.682 0.118  -3.6820 0.1180
meanshift 11 9 45 0.28269406776 0.643830833376 0.7709 0.4156  1.9321 0.0125 0.5637 0.446 -1.566  -0.0271 -1.0246
meanshift 11 10 3 0.28269406776 0.589383235406 2.8782 0.6093  0.8576 0.1430 2.2067 -0.346 4.596  -0.3407 4.0363
meanshift 11 11 2 0.28269406776 0.625908484931 1.8272 0.5004  0.5004 0.5004 1.6878 -2.621 1.04  -2.3785 0.9785
kmeans 4 1 5599 0.355467539787 0.300780886329 0.2838 0.4327  2.0057 0.0000 0.2705 -0.0284114917916 0.198824054247  -0.0282 0.1994
kmeans 4 2 1474 0.355467539787 0.332214680789 0.7922 0.6267  3.4877 0.0010 0.4219 0.837916666667 0.502381436314  0.8385 0.5026
kmeans 4 3 789 0.355467539787 0.306207980047 1.1698 0.8558  4.5446 0.0022 0.9301 -0.0685 1.48606075949  -0.0680 1.4869
kmeans 4 4 6233 0.355467539787 0.416326047651 0.3693 0.3821  4.4583 0.0000 0.2223 -0.275770441767 -0.314460401606  -0.2756 -0.3141
meanshift 7 1 13572 0.484387568758 0.489099126162 0.3987 0.6778  3.2020 0.0000 0.3980 -0.161742302274 -0.0987826524452  -0.0637 0.0146
meanshift 7 2 100 0.484387568758 0.663914027236 1.6419 0.6998  2.2185 0.0060 0.6117 3.217 1.61642857143  1.9760 1.0713
meanshift 7 3 341 0.484387568758 0.260259755046 1.4780 0.8653  3.2041 0.0028 1.0395 0.573428571429 2.95571428571  0.1404 1.9610
meanshift 7 4 72 0.484387568758 0.392434367828 1.0654 0.6733  2.3041 0.0041 1.0572 -1.7865 0.771  -0.8444 1.1082
meanshift 7 5 4 0.484387568758 0.416550774747 1.3301 0.7782  1.3485 0.4758 0.8754 -2.02233333333 -0.247333333333  -1.7970 -0.2060
meanshift 7 6 1 0.484387568758 1.0 N/A N/A N/A N/A 1.9000 -3.682 0.118  -3.6820 0.1180
meanshift 7 7 5 0.484387568758 0.665596919625 2.7479 0.6933  1.2731 0.1430 2.2071 -0.346 4.596  -0.5430 3.8170
kmeans 5 1 567 0.358400044316 0.327944534814 1.2951 0.8325  3.6314 0.0028 0.9832 -0.00828042328042 1.69407583774  -0.0083 1.6941
kmeans 5 2 5900 0.358400044316 0.401765512265 0.3716 0.3636  4.4583 0.0000 0.2108 -0.298163043478 -0.314600713315  -0.2978 -0.3142
kmeans 5 3 1177 0.358400044316 0.302738945202 0.8666 0.6422  3.3464 0.0010 0.4250 0.916188983051 0.592480508475  0.9168 0.5937
kmeans 5 4 2629 0.358400044316 0.283673294984 0.4198 0.4225  2.9397 0.0010 0.4103 -0.238835798256 0.417485400076  -0.2398 0.4175
kmeans 5 5 3822 0.358400044316 0.364517718476 0.2246 0.3376  1.4120 0.0000 0.1995 0.161063824222 0.0428953701282  0.1621 0.0442
meanshift 5 1 13739 0.54995048941 0.555521391718 0.4172 0.7025  3.7540 0.0000 0.4170 -0.148946488905 -0.0851263811524  -0.0577 0.0286
meanshift 5 2 330 0.54995048941 0.326438040244 1.5900 1.1860  4.7543 0.0050 1.0562 0.674857142857 3.12685714286  0.4151 1.9618
meanshift 5 3 19 0.54995048941 0.365971509072 1.2540 0.9197  2.1313 0.0897 1.1405 -1.9478 0.0234  -1.5481 0.5054
meanshift 5 4 1 0.54995048941 1.0 N/A N/A N/A N/A 1.9000 -3.682 0.118  -3.6820 0.1180
meanshift 5 5 6 0.54995048941 0.594289243851 2.6742 0.8926  2.0152 0.1430 2.2225 -0.346 4.596  -0.6873 3.6615
kmeans 6 1 3666 0.32624643936 0.308378292001 0.4172 0.3423  2.7714 0.0000 0.2157 -0.268813387978 -0.445763114754  -0.2688 -0.4455
kmeans 6 2 1634 0.32624643936 0.300608585478 0.5377 0.4436  3.0700 0.0010 0.4746 -0.145924908425 0.651164835165  -0.1464 0.6518
